+---------+----------------------+---------------------+
| section | audit_name           | audited_at          |
+---------+----------------------+---------------------+
| audit   | 04_sympathetic_items | 2026-05-24 15:33:05 |
+---------+----------------------+---------------------+
+-------+------------------------------------------+------------+------------+-----------+--------------------+-----------+--------------------+-----------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+
| id    | name                                     | goodEffect | targettype | effectid1 | effect_base_value1 | effectid2 | effect_base_value2 | effectid3 | effect_base_value3 | classes1 | classes2 | classes3 | classes4 | classes5 | classes6 | classes7 | classes8 | classes9 | classes10 | classes11 | classes12 | classes13 |
| 117119 | Dreadstone Primal Claws                         |      23754 |        0 |         0 |          0 |         -1 |         0 |          0 |       24386 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   16384 |   24576 |
| 117123 | Gutripper                                       |       8414 |        0 |         0 |          0 |         -1 |         0 |          0 |       24428 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
| 117431 | Possessed Dreadstone Templar's Scepter          |      20739 |        0 |         0 |          0 |         -1 |         0 |          0 |       33417 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |       2 |    8192 |
| 117432 | Possessed Dreadstone Crusader's Hammer          |      23917 |        0 |         0 |          0 |         -1 |         0 |          0 |       38613 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |       4 |    8192 |
| 117433 | Possessed Dreadstone Huntsman's Axe             |      23715 |        0 |         0 |          0 |         -1 |         0 |          0 |       24348 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |       8 |   24576 |
| 117434 | Possessed Dreadstone Life Reaver                |      23857 |        0 |         0 |          0 |         -1 |         0 |          0 |       24428 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |      16 |    8192 |
| 117435 | Possessed Dreadstone Warden's Scimitar          |      23738 |        0 |         0 |          0 |         -1 |         0 |          0 |       38614 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |      32 |    8192 |
| 117439 | Possessed Dreadstone Mystic Spear               |      23778 |        0 |         0 |          0 |         -1 |         0 |          0 |       38614 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     512 |    8192 |
| 117440 | Possessed Dreadstone Defiled Dagger             |      23798 |        0 |         0 |          0 |         -1 |         0 |          0 |       24416 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    1024 |    8192 |
| 117441 | Possessed Dreadstone Evoker's Staff             |      23758 |        0 |         0 |          0 |         -1 |         0 |          0 |       24364 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    2048 |    8192 |
| 117442 | Possessed Dreadstone Summoner's Orb             |      23738 |        0 |         0 |          0 |         -1 |         0 |          0 |       38779 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    4096 |    8192 |
| 117443 | Possessed Dreadstone Beguiler's Wand            |      23718 |        0 |         0 |          0 |         -1 |         0 |          0 |       38614 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |    8192 |    8192 |
| 117444 | Possessed Dreadstone Primal Claws               |      23755 |        0 |         0 |          0 |         -1 |         0 |          0 |       24387 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |   16384 |   24576 |
| 117448 | Toba`o the Fearless                             |      20739 |        0 |         0 |          0 |         -1 |         0 |          0 |       24429 |          0 |           0 |          -1 |          0 |           0 |      100 |        0 |     546 |    8192 |
| 120105 | Acorn of Spite                                  |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24386 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15906 |   24576 |
| 120156 | Darkdreamer's Rod                               |      23793 |        0 |         0 |          0 |         -1 |         0 |          0 |       24461 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15360 |    8192 |
| 120158 | Intricate Scarlet Rod                           |      23791 |        0 |         0 |          0 |         -1 |         0 |          0 |       20249 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |     546 |    8192 |
| 120163 | Dagger of the Devoted                           |      23933 |        0 |         0 |          0 |         -1 |         0 |          0 |       24461 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15360 |    8192 |
| 120168 | Eclipse                                         |      23795 |        0 |         0 |          0 |         -1 |         0 |          0 |       24464 |          0 |           0 |          -1 |          0 |           0 |       80 |       85 |   15360 |    8192 |
| 120506 | Sap of Rejuvenation                             |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24438 |          0 |           0 |          -1 |          0 |           0 |       82 |       87 |   15906 |   24576 |
| 120507 | Unidentifiable Shard of Bone                    |         -1 |        0 |         0 |          0 |         -1 |         0 |          0 |       24462 |          0 |           0 |          -1 |          0 |           0 |       82 |       87 |   15906 |   24576 |
| 120558 | Wrathborn Natureblade                           |      23774 |        0 |         0 |          0 |         -1 |         0 |          0 |       24490 |          0 |           0 |          -1 |          0 |           0 |       82 |       87 |      32 |    8192 |
| 120559 | Stolen Spear of the Soothsayer                  |      23774 |        0 |         0 |          0 |         -1 |         0 |          0 |       24516 |          0 |           0 |          -1 |          0 |           0 |       82 |       87 |     512 |    8192 |
| 120560 | Runewand of Necropotence                        |      23774 |        0 |         0 |          0 |         -1 |         0 |          0 |       24529 |          0 |           0 |          -1 |          0 |           0 |       82 |       87 |    1024 |    8192 |
